gene_id,disease_name,disease_id,score,evidence_level
688,CRC,C0009402,0.75,NA
4846,"Artery Vasospasm, Coronary",C0010073,0.75,NA
84951,CRC,C0009402,0.75,NA
1630,CRC,C0009402,0.75,NA
6997,"Defect, Congenital Heart",C0018798,0.75,NA
6929,CRC,C0009402,0.75,NA
5328,"Neoplasm, Pancreatic",C0030297,0.75,NA
8289,Cholangiocarcinoma,C0206698,0.75,NA
1636,"Respiratory Distress Syndrome, Adult",C0035222,0.75,NA
3791,Pancreatic carcinoma,C0235974,0.75,NA
406906,Hepatitis B,C0019163,0.75,NA
3439,"Neoplasm, Pancreatic",C0030297,0.75,NA
332,human T cell leukemia,C0023493,0.75,NA
5879,CRC,C0009402,0.75,NA
598,"Neoplasm, Pancreatic",C0030297,0.75,NA
9839,CRC,C0009402,0.75,NA
4313,CRC,C0009402,0.75,NA
6794,CRC,C0009402,0.75,NA
3418,Cholangiocarcinoma,C0206698,0.75,NA
598,Carcinoma,C0007097,0.75,NA
3554,Brain Injuries,C0270611,0.75,NA
23022,Pancreatic carcinoma,C0235974,0.75,NA
23118,"Defect, Congenital Heart",C0018798,0.75,NA
3455,Hepatitis B,C0019163,0.75,NA
3845,CARCINOMA OF ESOPHAGUS,C0152018,0.75,NA
5744,"Neoplasm, Pancreatic",C0030297,0.75,NA
864,"Neoplasm, Pancreatic",C0030297,0.75,NA
355,human T cell leukemia,C0023493,0.75,NA
672,Carcinoma,C0007097,0.75,NA
3791,CRC,C0009402,0.75,NA
6774,CARCINOMA OF ESOPHAGUS,C0152018,0.75,NA
5743,Carcinoma,C0007097,0.75,NA
2064,"OVARIAN CANCER, EPITHELIAL",C0677886,0.75,NA
3852,Carcinoma,C0007097,0.75,NA
596,Carcinoma,C0007097,0.75,NA
183,KIDNEY FAILURE,C0035078,0.75,NA
1636,KIDNEY FAILURE,C0035078,0.75,NA
3630,KIDNEY FAILURE,C0035078,0.75,NA
7124,Venous Thromboembolism,C1861172,0.75,NA
6934,CRC,C0009402,0.75,NA
3417,CRC,C0009402,0.75,NA
3557,Brain Injuries,C0270611,0.75,NA
5027,CRC,C0009402,0.75,NA
2261,Carcinoma,C0007097,0.75,NA
2272,Carcinoma,C0007097,0.75,NA
6774,Carcinoma,C0007097,0.75,NA
7157,Cholangiocarcinoma,C0206698,0.75,NA
3119,Hepatitis B,C0019163,0.75,NA
3558,"Deficiency Syndrome, Immunological",C0021051,0.75,NA
5897,"Deficiency Syndrome, Immunological",C0021051,0.75,NA
100133941,"Neoplasm, Pancreatic",C0030297,0.75,NA
960,"Neoplasm, Pancreatic",C0030297,0.75,NA
3651,"Neoplasm, Pancreatic",C0030297,0.75,NA
2068,"Neoplasm, Pancreatic",C0030297,0.75,NA
2494,"Neoplasm, Pancreatic",C0030297,0.75,NA
3195,human T cell leukemia,C0023493,0.75,NA
7052,"Neoplasm, Pancreatic",C0030297,0.75,NA
3091,Carcinoma,C0007097,0.75,NA
7157,"OVARIAN CANCER, EPITHELIAL",C0677886,0.75,NA
1111,"Neoplasm, Pancreatic",C0030297,0.75,NA
3265,Carcinoma,C0007097,0.75,NA
3558,human T cell leukemia,C0023493,0.75,NA
356,"Neoplasm, Pancreatic",C0030297,0.75,NA
3552,Brain Injuries,C0270611,0.75,NA
3558,"Neoplasm, Pancreatic",C0030297,0.75,NA
3356,Anorexia Nervosa,C0003125,0.75,NA
5290,CARCINOMA OF ESOPHAGUS,C0152018,0.75,NA
5979,CRC,C0009402,0.75,NA
3456,Hepatitis B,C0019163,0.75,NA
2261,CRC,C0009402,0.75,NA
3586,Microglioma,C0280803,0.75,NA
2146,Cholangiocarcinoma,C0206698,0.75,NA
3240,Hepatitis B,C0019163,0.7,NA
672,Cholangiocarcinoma,C0206698,0.7,NA
213,Brain Injuries,C0270611,0.7,NA
6688,Myeloid Leukemias,C0023470,0.7,NA
675,Cholangiocarcinoma,C0206698,0.7,NA
7422,Myeloid Leukemias,C0023470,0.7,NA
5460,"Defect, Congenital Heart",C0018798,0.7,NA
7042,"Defect, Congenital Heart",C0018798,0.7,NA
5327,Venous Thromboembolism,C1861172,0.7,NA
3586,Brain Injuries,C0270611,0.7,NA
2335,CRC,C0009402,0.7,NA
338,CRC,C0009402,0.7,NA
8195,"Defect, Congenital Heart",C0018798,0.7,NA
472,"Deficiency Syndrome, Immunological",C0021051,0.7,NA
7428,"Neoplasm, Pancreatic",C0030297,0.7,NA
3565,human T cell leukemia,C0023493,0.7,NA
4524,"Defect, Congenital Heart",C0018798,0.7,NA
3611,"Neoplasm, Pancreatic",C0030297,0.7,NA
6607,Werdnig Hoffmann Disease,C0043116,0.7,NA
2950,"Neoplasm, Pancreatic",C0030297,0.7,NA
358,"Cord Injuries, Spinal",C0037929,0.7,NA
3458,KIDNEY FAILURE,C0035078,0.7,NA
6607,"SPINAL MUSCULAR ATROPHY, TYPE III",C0152109,0.7,NA
4072,HNPCC,C1333990,0.7,NA
3162,"Respiratory Distress Syndrome, Adult",C0035222,0.7,NA
7056,"Respiratory Distress Syndrome, Adult",C0035222,0.7,NA
2625,Carcinoma,C0007097,0.7,NA
27086,"Defect, Congenital Heart",C0018798,0.7,NA
51135,"Deficiency Syndrome, Immunological",C0021051,0.7,NA
916,"Deficiency Syndrome, Immunological",C0021051,0.7,NA
6775,Hepatitis B,C0019163,0.7,NA
595,"OVARIAN CANCER, EPITHELIAL",C0677886,0.7,NA
3939,"Neoplasm, Pancreatic",C0030297,0.7,NA
5965,"Neoplasm, Pancreatic",C0030297,0.7,NA
9,"Neoplasm, Pancreatic",C0030297,0.7,NA
974,Microglioma,C0280803,0.7,NA
330,CRC,C0009402,0.7,NA
213,"Respiratory Distress Syndrome, Adult",C0035222,0.7,NA
361,"Cord Injuries, Spinal",C0037929,0.7,NA
8930,CRC,C0009402,0.7,NA
4843,Cholangiocarcinoma,C0206698,0.7,NA
2950,Carcinoma,C0007097,0.7,NA
4615,Microglioma,C0280803,0.7,NA
3458,human T cell leukemia,C0023493,0.7,NA
7048,Carcinoma,C0007097,0.7,NA
11200,HNPCC,C1333990,0.7,Limited
3596,"Neoplasm, Pancreatic",C0030297,0.7,NA
7517,"Neoplasm, Pancreatic",C0030297,0.7,NA
324,Cholangiocarcinoma,C0206698,0.7,NA
7052,CRC,C0009402,0.7,NA
79001,Venous Thromboembolism,C1861172,0.7,NA
8314,"Neoplasm, Pancreatic",C0030297,0.7,NA
6648,Brain Injuries,C0270611,0.7,NA
6098,Cholangiocarcinoma,C0206698,0.7,NA
50943,human T cell leukemia,C0023493,0.7,NA
444,Cholangiocarcinoma,C0206698,0.7,NA
2074,CRC,C0009402,0.7,NA
5587,"Defect, Congenital Heart",C0018798,0.7,NA
4153,Hepatitis B,C0019163,0.7,NA
2189,"Neoplasm, Pancreatic",C0030297,0.7,NA
10,"Neoplasm, Pancreatic",C0030297,0.7,NA
4060,"Neoplasm, Pancreatic",C0030297,0.7,NA
4330,Myeloid Leukemias,C0023470,0.7,NA
4638,"Respiratory Distress Syndrome, Adult",C0035222,0.7,NA
2335,Carcinoma,C0007097,0.7,NA
1906,"Respiratory Distress Syndrome, Adult",C0035222,0.7,NA
11171,CRC,C0009402,0.7,NA
356,Cholangiocarcinoma,C0206698,0.7,NA
6794,"OVARIAN CANCER, EPITHELIAL",C0677886,0.7,NA
5880,"Deficiency Syndrome, Immunological",C0021051,0.7,NA
1080,"Neoplasm, Pancreatic",C0030297,0.7,NA
6440,"Respiratory Distress Syndrome, Adult",C0035222,0.7,NA
3439,human T cell leukemia,C0023493,0.7,NA
54205,"Neoplasm, Pancreatic",C0030297,0.7,NA
7099,KIDNEY FAILURE,C0035078,0.7,NA
3486,CRC,C0009402,0.7,NA
836,"Cord Injuries, Spinal",C0037929,0.7,NA
10135,CRC,C0009402,0.7,NA
1029,CARCINOMA OF ESOPHAGUS,C0152018,0.7,NA
54894,Cholangiocarcinoma,C0206698,0.65,NA
7057,Cholangiocarcinoma,C0206698,0.65,NA
5245,Carcinoma,C0007097,0.65,NA
5315,Carcinoma,C0007097,0.65,NA
5764,Carcinoma,C0007097,0.65,NA
7253,Carcinoma,C0007097,0.65,NA
1234,Hepatitis B,C0019163,0.65,NA
3117,Hepatitis B,C0019163,0.65,NA
900,"OVARIAN CANCER, EPITHELIAL",C0677886,0.65,NA
5610,Hepatitis B,C0019163,0.65,NA
894,Hepatitis B,C0019163,0.65,NA
5788,"Deficiency Syndrome, Immunological",C0021051,0.65,NA
7515,"Neoplasm, Pancreatic",C0030297,0.65,NA
1586,"Neoplasm, Pancreatic",C0030297,0.65,NA
2042,"Neoplasm, Pancreatic",C0030297,0.65,NA
217,"Neoplasm, Pancreatic",C0030297,0.65,NA
84433,human T cell leukemia,C0023493,0.65,NA
4153,"Respiratory Distress Syndrome, Adult",C0035222,0.65,NA
6648,"Respiratory Distress Syndrome, Adult",C0035222,0.65,NA
3315,"Neoplasm, Pancreatic",C0030297,0.65,NA
6774,human T cell leukemia,C0023493,0.65,NA
1906,KIDNEY FAILURE,C0035078,0.65,NA
301,Carcinoma,C0007097,0.65,NA
7490,"Neoplasm, Pancreatic",C0030297,0.65,NA
1440,Carcinoma,C0007097,0.65,NA
462,Brain Injuries,C0270611,0.65,NA
902,Carcinoma,C0007097,0.65,NA
3604,CRC,C0009402,0.65,NA
4891,CRC,C0009402,0.65,NA
1630,CARCINOMA OF ESOPHAGUS,C0152018,0.65,NA
5631,CRC,C0009402,0.65,NA
2624,Myeloid Leukemias,C0023470,0.65,NA
7161,human T cell leukemia,C0023493,0.65,NA
6647,"Cord Injuries, Spinal",C0037929,0.65,NA
6776,Carcinoma,C0007097,0.65,NA
7018,Carcinoma,C0007097,0.65,NA
5465,Carcinoma,C0007097,0.65,NA
5947,Carcinoma,C0007097,0.65,NA
387,Carcinoma,C0007097,0.65,NA
3459,Hepatitis B,C0019163,0.65,NA
2316,"Defect, Congenital Heart",C0018798,0.65,NA
25836,"Defect, Congenital Heart",C0018798,0.65,NA
2950,"Defect, Congenital Heart",C0018798,0.65,NA
5594,"Defect, Congenital Heart",C0018798,0.65,NA
1789,"Deficiency Syndrome, Immunological",C0021051,0.65,NA
268,"OVARIAN CANCER, EPITHELIAL",C0677886,0.65,NA
4548,"Neoplasm, Pancreatic",C0030297,0.65,NA
5727,"Neoplasm, Pancreatic",C0030297,0.65,NA
3119,Pemphigus vulgaris,C0030809,0.65,NA
9474,CRC,C0009402,0.65,NA
5027,"Cord Injuries, Spinal",C0037929,0.65,NA
2033,CRC,C0009402,0.65,NA
25827,CRC,C0009402,0.65,NA
4035,CRC,C0009402,0.65,NA
91,Pancreatic carcinoma,C0235974,0.65,NA
1674,Carcinoma,C0007097,0.65,NA
93166,"Defect, Congenital Heart",C0018798,0.65,NA
2944,"Defect, Congenital Heart",C0018798,0.65,NA
3091,"Defect, Congenital Heart",C0018798,0.65,NA
4841,"Defect, Congenital Heart",C0018798,0.65,NA
5308,"Defect, Congenital Heart",C0018798,0.65,NA
5981,"Defect, Congenital Heart",C0018798,0.65,NA
7515,Hepatitis B,C0019163,0.65,NA
857,"OVARIAN CANCER, EPITHELIAL",C0677886,0.65,NA
3978,"Deficiency Syndrome, Immunological",C0021051,0.65,NA
84168,CRC,C0009402,0.65,NA
966,CRC,C0009402,0.65,NA
4671,Werdnig Hoffmann Disease,C0043116,0.65,NA
142,Brain Injuries,C0270611,0.65,NA
7048,CARCINOMA OF ESOPHAGUS,C0152018,0.65,NA
3265,CARCINOMA OF ESOPHAGUS,C0152018,0.65,NA
841,"Neoplasm, Pancreatic",C0030297,0.65,NA
1647,"Neoplasm, Pancreatic",C0030297,0.65,NA
2072,"Neoplasm, Pancreatic",C0030297,0.65,NA
4088,"Neoplasm, Pancreatic",C0030297,0.65,NA
4968,"Neoplasm, Pancreatic",C0030297,0.65,NA
7483,"Neoplasm, Pancreatic",C0030297,0.65,NA
2778,Cholangiocarcinoma,C0206698,0.65,NA
4524,Cholangiocarcinoma,C0206698,0.65,NA
3718,human T cell leukemia,C0023493,0.65,NA
6887,human T cell leukemia,C0023493,0.65,NA
3952,"Respiratory Distress Syndrome, Adult",C0035222,0.65,NA
7133,"Respiratory Distress Syndrome, Adult",C0035222,0.65,NA
11009,"Neoplasm, Pancreatic",C0030297,0.65,NA
3067,CRC,C0009402,0.65,NA
2353,Brain Injuries,C0270611,0.65,NA
4615,CRC,C0009402,0.65,NA
4811,CRC,C0009402,0.65,NA
5478,Cholangiocarcinoma,C0206698,0.65,NA
5566,Cholangiocarcinoma,C0206698,0.65,NA
10,Cholangiocarcinoma,C0206698,0.65,NA
10232,Cholangiocarcinoma,C0206698,0.65,NA
2189,Pancreatic carcinoma,C0235974,0.65,NA
1948,CRC,C0009402,0.65,NA
2051,CRC,C0009402,0.65,NA
22974,CRC,C0009402,0.65,NA
214,Carcinoma,C0007097,0.65,NA
5618,Carcinoma,C0007097,0.65,NA
5243,"Defect, Congenital Heart",C0018798,0.65,NA
9839,"Defect, Congenital Heart",C0018798,0.65,NA
3588,Hepatitis B,C0019163,0.65,NA
4792,Hepatitis B,C0019163,0.65,NA
5444,"Artery Vasospasm, Coronary",C0010073,0.65,NA
4089,CARCINOMA OF ESOPHAGUS,C0152018,0.65,NA
2176,"Neoplasm, Pancreatic",C0030297,0.65,NA
6608,"Neoplasm, Pancreatic",C0030297,0.65,NA
6934,"Neoplasm, Pancreatic",C0030297,0.65,NA
6352,Hepatitis B,C0019163,0.65,NA
4049,"Respiratory Distress Syndrome, Adult",C0035222,0.65,NA
6347,"Respiratory Distress Syndrome, Adult",C0035222,0.65,NA
348,KIDNEY FAILURE,C0035078,0.65,NA
2023,Carcinoma,C0007097,0.65,NA
4190,"Respiratory Distress Syndrome, Adult",C0035222,0.65,NA
5921,Carcinoma,C0007097,0.65,NA
5295,Carcinoma,C0007097,0.65,NA
3725,Brain Injuries,C0270611,0.65,NA
6528,Cholangiocarcinoma,C0206698,0.65,NA
5590,CRC,C0009402,0.65,NA
3303,Brain Injuries,C0270611,0.65,NA
4254,Carcinoma,C0007097,0.65,NA
196,"Defect, Congenital Heart",C0018798,0.65,NA
81704,Bacterial Infections,C0004623,0.65,NA
862,CRC,C0009402,0.65,NA
5915,CRC,C0009402,0.65,NA
25,"Defect, Congenital Heart",C0018798,0.65,NA
2952,"Defect, Congenital Heart",C0018798,0.65,NA
4625,"Defect, Congenital Heart",C0018798,0.65,NA
7428,Carcinoma,C0007097,0.65,NA
1244,Cholangiocarcinoma,C0206698,0.65,NA
7124,Chorioamnionitides,C0008495,0.65,NA
4524,Hepatitis B,C0019163,0.65,NA
208,"OVARIAN CANCER, EPITHELIAL",C0677886,0.65,NA
729230,Prediabetic State,C0362046,0.65,NA
5909,"Neoplasm, Pancreatic",C0030297,0.65,NA
6256,"Neoplasm, Pancreatic",C0030297,0.65,NA
6400,"Neoplasm, Pancreatic",C0030297,0.65,NA
6753,"Neoplasm, Pancreatic",C0030297,0.65,NA
7516,"Neoplasm, Pancreatic",C0030297,0.65,NA
4552,"Neoplasm, Pancreatic",C0030297,0.65,NA
126,"Neoplasm, Pancreatic",C0030297,0.65,NA
27086,"Neoplasm, Pancreatic",C0030297,0.65,NA
3586,human T cell leukemia,C0023493,0.65,NA
3934,"Respiratory Distress Syndrome, Adult",C0035222,0.65,NA
2908,Anorexia Nervosa,C0003125,0.65,NA
3717,CARCINOMA OF ESOPHAGUS,C0152018,0.65,NA
4255,Cholangiocarcinoma,C0206698,0.65,NA
2353,"OVARIAN CANCER, EPITHELIAL",C0677886,0.65,NA
7352,Prediabetic State,C0362046,0.65,NA
1649,CRC,C0009402,0.65,NA
2247,Brain Injuries,C0270611,0.65,NA
7403,CRC,C0009402,0.65,NA
8471,CRC,C0009402,0.6,NA
9472,CRC,C0009402,0.6,NA
654,CRC,C0009402,0.6,NA
4772,CRC,C0009402,0.6,NA
5314,CRC,C0009402,0.6,NA
54106,CRC,C0009402,0.6,NA
55616,CRC,C0009402,0.6,NA
4968,Cholangiocarcinoma,C0206698,0.6,NA
8140,Cholangiocarcinoma,C0206698,0.6,NA
1786,Carcinoma,C0007097,0.6,NA
10445,CRC,C0009402,0.6,NA
11132,CRC,C0009402,0.6,NA
1501,CRC,C0009402,0.6,NA
1523,CRC,C0009402,0.6,NA
1800,CRC,C0009402,0.6,NA
2072,Pancreatic carcinoma,C0235974,0.6,NA
2042,CRC,C0009402,0.6,NA
2070,CRC,C0009402,0.6,NA
31,CRC,C0009402,0.6,NA
3101,CRC,C0009402,0.6,NA
57007,Carcinoma,C0007097,0.6,NA
6623,Carcinoma,C0007097,0.6,NA
6662,Carcinoma,C0007097,0.6,NA
6262,"Defect, Congenital Heart",C0018798,0.6,NA
28,"OVARIAN CANCER, EPITHELIAL",C0677886,0.6,NA
171024,"OVARIAN CANCER, EPITHELIAL",C0677886,0.6,NA
22806,"Deficiency Syndrome, Immunological",C0021051,0.6,NA
3598,"Neoplasm, Pancreatic",C0030297,0.6,NA
1493,human T cell leukemia,C0023493,0.6,NA
22807,human T cell leukemia,C0023493,0.6,NA
1915,Carcinoma,C0007097,0.6,NA
5468,KIDNEY FAILURE,C0035078,0.6,NA
2952,"OVARIAN CANCER, EPITHELIAL",C0677886,0.6,NA
80310,CRC,C0009402,0.6,NA
1909,"Defect, Congenital Heart",C0018798,0.6,NA
2052,Carcinoma,C0007097,0.6,NA
55450,"OVARIAN CANCER, EPITHELIAL",C0677886,0.6,NA
3977,CRC,C0009402,0.6,NA
5519,CRC,C0009402,0.6,NA
2045,CRC,C0009402,0.6,NA
270,CRC,C0009402,0.6,NA
27111,CRC,C0009402,0.6,NA
115426,CRC,C0009402,0.6,NA
1281,CRC,C0009402,0.6,NA
1404,CRC,C0009402,0.6,NA
1512,CRC,C0009402,0.6,NA
1312,"Affective Disorder, Psychotic",C0001723,0.6,NA
4683,Pancreatic carcinoma,C0235974,0.6,NA
340706,CRC,C0009402,0.6,NA
4179,CRC,C0009402,0.6,NA
4306,CRC,C0009402,0.6,NA
4353,CRC,C0009402,0.6,NA
2263,CARCINOMA OF ESOPHAGUS,C0152018,0.6,NA
84823,CRC,C0009402,0.6,NA
9444,CRC,C0009402,0.6,NA
9462,CRC,C0009402,0.6,NA
9770,CRC,C0009402,0.6,NA
6579,CRC,C0009402,0.6,NA
6712,CRC,C0009402,0.6,NA
57142,CRC,C0009402,0.6,NA
64151,CRC,C0009402,0.6,NA
7409,human T cell leukemia,C0023493,0.6,NA
944,human T cell leukemia,C0023493,0.6,NA
6648,Carcinoma,C0007097,0.6,NA
7099,Carcinoma,C0007097,0.6,NA
998,Carcinoma,C0007097,0.6,NA
6277,Carcinoma,C0007097,0.6,NA
745,"Defect, Congenital Heart",C0018798,0.6,NA
54577,"Neoplasm, Pancreatic",C0030297,0.6,NA
6751,"Neoplasm, Pancreatic",C0030297,0.6,NA
688,"Neoplasm, Pancreatic",C0030297,0.6,NA
4671,"SPINAL MUSCULAR ATROPHY, TYPE II",C0393538,0.6,NA
540,Carcinoma,C0007097,0.6,NA
10481,Pancreatic carcinoma,C0235974,0.6,NA
940,human T cell leukemia,C0023493,0.6,NA
3925,Carcinoma,C0007097,0.6,NA
5587,CRC,C0009402,0.6,NA
6510,"Neoplasm, Pancreatic",C0030297,0.6,NA
4023,Carcinoma,C0007097,0.6,NA
572,"Neoplasm, Pancreatic",C0030297,0.6,NA
7486,CRC,C0009402,0.6,NA
2944,"OVARIAN CANCER, EPITHELIAL",C0677886,0.6,NA
64946,CRC,C0009402,0.6,NA
406937,"OVARIAN CANCER, EPITHELIAL",C0677886,0.6,NA
5742,Carcinoma,C0007097,0.6,NA
115209,CRC,C0009402,0.6,NA
10752,CRC,C0009402,0.6,NA
1434,CRC,C0009402,0.6,NA
10142,CRC,C0009402,0.6,NA
1036,CRC,C0009402,0.6,NA
28234,CRC,C0009402,0.6,NA
3915,CRC,C0009402,0.6,NA
7430,Carcinoma,C0007097,0.6,NA
8626,Carcinoma,C0007097,0.6,NA
60,Carcinoma,C0007097,0.6,NA
3039,Carcinoma,C0007097,0.6,NA
3400,Carcinoma,C0007097,0.6,NA
9235,Hepatitis B,C0019163,0.6,NA
84896,CRC,C0009402,0.6,NA
8728,CRC,C0009402,0.6,NA
56479,CRC,C0009402,0.6,NA
57124,CRC,C0009402,0.6,NA
5789,CRC,C0009402,0.6,NA
5802,CRC,C0009402,0.6,NA
4671,"SPINAL MUSCULAR ATROPHY, TYPE III",C0152109,0.6,NA
9564,"Neoplasm, Pancreatic",C0030297,0.6,NA
2202,"Neoplasm, Pancreatic",C0030297,0.6,NA
5335,human T cell leukemia,C0023493,0.6,NA
2182,CRC,C0009402,0.6,NA
1769,CRC,C0009402,0.6,NA
2030,CRC,C0009402,0.6,NA
7980,"Neoplasm, Pancreatic",C0030297,0.6,NA
2952,Carcinoma,C0007097,0.6,NA
65125,CRC,C0009402,0.6,NA
8837,"Neoplasm, Pancreatic",C0030297,0.6,NA
4763,CRC,C0009402,0.6,NA
5627,CRC,C0009402,0.6,NA
93099,CRC,C0009402,0.6,NA
7764,CRC,C0009402,0.6,NA
5187,CRC,C0009402,0.6,NA
83990,Pancreatic carcinoma,C0235974,0.6,NA
3914,CRC,C0009402,0.6,NA
57468,CRC,C0009402,0.6,NA
55193,Cholangiocarcinoma,C0206698,0.6,NA
11122,CRC,C0009402,0.6,NA
1288,CRC,C0009402,0.6,NA
1776,CRC,C0009402,0.6,NA
23345,CRC,C0009402,0.6,NA
256536,CRC,C0009402,0.6,NA
2167,Carcinoma,C0007097,0.6,NA
358,Carcinoma,C0007097,0.6,NA
5045,Carcinoma,C0007097,0.6,NA
4091,"Defect, Congenital Heart",C0018798,0.6,NA
55315,"Defect, Congenital Heart",C0018798,0.6,NA
6872,"Defect, Congenital Heart",C0018798,0.6,NA
387,CARCINOMA OF ESOPHAGUS,C0152018,0.6,NA
55294,CARCINOMA OF ESOPHAGUS,C0152018,0.6,NA
8821,"Neoplasm, Pancreatic",C0030297,0.6,NA
900,"Neoplasm, Pancreatic",C0030297,0.6,NA
7535,"Deficiency Syndrome, Immunological",C0021051,0.6,NA
8626,"Cancer, Cervical",C4048328,0.6,NA
84669,"OVARIAN CANCER, EPITHELIAL",C0677886,0.6,NA
79915,"OVARIAN CANCER, EPITHELIAL",C0677886,0.6,NA
55904,Myeloid Leukemias,C0023470,0.6,NA
1610,Bipolar I disorder,C0853193,0.6,NA
339896,Bipolar I disorder,C0853193,0.6,NA
596,Bipolar I disorder,C0853193,0.6,NA
8861,CRC,C0009402,0.6,NA
8029,CRC,C0009402,0.6,NA
5020,Carcinoma,C0007097,0.6,NA
11200,Pancreatic carcinoma,C0235974,0.6,NA
1236,human T cell leukemia,C0023493,0.6,NA
124872,CRC,C0009402,0.6,NA
1620,CRC,C0009402,0.6,NA
1808,CRC,C0009402,0.6,NA
267012,"Affective Disorder, Psychotic",C0001723,0.6,NA
6532,"Affective Disorder, Psychotic",C0001723,0.6,NA
19,CRC,C0009402,0.6,NA
23230,CRC,C0009402,0.6,NA
2737,CRC,C0009402,0.6,NA
3572,CRC,C0009402,0.6,NA
84260,Pancreatic carcinoma,C0235974,0.6,NA
8809,Brain Injuries,C0270611,0.6,NA
1616,Islet cell carcinoma,C1328479,0.6,NA
8241,CRC,C0009402,0.6,NA
8322,CRC,C0009402,0.6,NA
6899,CRC,C0009402,0.6,NA
7074,CRC,C0009402,0.6,NA
5705,CRC,C0009402,0.6,NA
5858,CRC,C0009402,0.6,NA
51466,CRC,C0009402,0.6,NA
7044,"Defect, Congenital Heart",C0018798,0.6,NA
1827,"Defect, Congenital Heart",C0018798,0.6,NA
3198,"Defect, Congenital Heart",C0018798,0.6,NA
1789,Carcinoma,C0007097,0.6,NA
2202,Carcinoma,C0007097,0.6,NA
3963,Carcinoma,C0007097,0.6,NA
81,Carcinoma,C0007097,0.6,NA
6607,"SPINAL MUSCULAR ATROPHY, TYPE II",C0393538,0.6,NA
7272,"Neoplasm, Pancreatic",C0030297,0.6,NA
4684,"Neoplasm, Pancreatic",C0030297,0.6,NA
5349,"Neoplasm, Pancreatic",C0030297,0.6,NA
3164,"Neoplasm, Pancreatic",C0030297,0.6,NA
7421,Lead Poisoning,C0023176,0.6,NA
7076,"Respiratory Distress Syndrome, Adult",C0035222,0.6,NA
7170,Carcinoma,C0007097,0.6,NA
4512,Carcinoma,C0007097,0.6,NA
462,"Respiratory Distress Syndrome, Adult",C0035222,0.6,NA
5037,Carcinoma,C0007097,0.6,NA
1890,Carcinoma,C0007097,0.6,NA
6431,CRC,C0009402,0.6,NA
682,"Neoplasm, Pancreatic",C0030297,0.6,NA
407011,"OVARIAN CANCER, EPITHELIAL",C0677886,0.6,NA
4792,"Neoplasm, Pancreatic",C0030297,0.6,NA
2346,CRC,C0009402,0.6,NA
9472,Anorexia Nervosa,C0003125,0.6,NA
7097,Brain Injuries,C0270611,0.6,NA
5743,Brain Injuries,C0270611,0.6,NA
4153,Chorioamnionitides,C0008495,0.6,NA
7297,"Deficiency Syndrome, Immunological",C0021051,0.6,NA
1728,Myeloid Leukemias,C0023470,0.6,NA
23645,"Cord Injuries, Spinal",C0037929,0.6,NA
261734,"Defect, Congenital Heart",C0018798,0.6,NA
83540,"Neoplasm, Pancreatic",C0030297,0.6,NA
939,"Deficiency Syndrome, Immunological",C0021051,0.6,NA
7015,"Deficiency Syndrome, Immunological",C0021051,0.6,NA
26040,Myeloid Leukemias,C0023470,0.6,NA
8678,"Cord Injuries, Spinal",C0037929,0.6,NA
8678,Brain Injuries,C0270611,0.55,NA
2950,Cholangiocarcinoma,C0206698,0.55,NA
3178,Carcinoma,C0007097,0.55,NA
1447,Carcinoma,C0007097,0.55,NA
23743,"Defect, Congenital Heart",C0018798,0.55,NA
3575,"Deficiency Syndrome, Immunological",C0021051,0.55,NA
64170,"Deficiency Syndrome, Immunological",C0021051,0.55,NA
9020,"Deficiency Syndrome, Immunological",C0021051,0.55,NA
7873,"Neoplasm, Pancreatic",C0030297,0.55,NA
8438,"Neoplasm, Pancreatic",C0030297,0.55,NA
5799,Prediabetic State,C0362046,0.55,NA
5321,"Respiratory Distress Syndrome, Adult",C0035222,0.55,NA
5328,"Respiratory Distress Syndrome, Adult",C0035222,0.55,NA
7494,"Cord Injuries, Spinal",C0037929,0.55,NA
3572,Carcinoma,C0007097,0.55,NA
1051,Brain Injuries,C0270611,0.55,NA
55023,CRC,C0009402,0.55,NA
629,Brain Injuries,C0270611,0.55,NA
4255,Islet cell carcinoma,C1328479,0.55,NA
7101,Bipolar I disorder,C0853193,0.55,NA
142,"Cord Injuries, Spinal",C0037929,0.55,NA
54205,Cholangiocarcinoma,C0206698,0.55,NA
7098,"Deficiency Syndrome, Immunological",C0021051,0.55,NA
54658,Hepatitis B,C0019163,0.55,NA
3897,"OVARIAN CANCER, EPITHELIAL",C0677886,0.55,NA
22801,"Neoplasm, Pancreatic",C0030297,0.55,NA
5310,"Cysts, Pancreatic",C0030283,0.55,NA
5156,"Neoplasm, Pancreatic",C0030297,0.55,NA
406943,CRC,C0009402,0.55,NA
7329,Carcinoma,C0007097,0.55,NA
5154,Carcinoma,C0007097,0.55,NA
5924,Carcinoma,C0007097,0.55,NA
2348,"Defect, Congenital Heart",C0018798,0.55,NA
23543,"Defect, Congenital Heart",C0018798,0.55,NA
27125,"Defect, Congenital Heart",C0018798,0.55,NA
55072,"Deficiency Syndrome, Immunological",C0021051,0.55,NA
8079,CRC,C0009402,0.55,NA
4233,"Carcinoma, Large Cell",C0206704,0.55,NA
2260,Myeloid Leukemias,C0023470,0.55,NA
2950,Myeloid Leukemias,C0023470,0.55,NA
2067,KIDNEY FAILURE,C0035078,0.55,NA
4282,Carcinoma,C0007097,0.55,NA
